city,date,no2
Larkana,2026-02-07,4.005178653718706E-5
Lahore,2026-02-08,1.0401950819253669E-4
Karachi,2026-02-08,1.9793766129674333E-4
Islamabad,2026-02-08,1.412641496196314E-4
Faisalabad,2026-02-08,6.366861802897281E-5
Rawalpindi,2026-02-08,1.217572520210072E-4
Multan,2026-02-08,6.271077608754391E-5
Peshawar,2026-02-08,4.573118111454442E-5
Gujranwala,2026-02-08,4.393539433630982E-5
Quetta,2026-02-08,1.132196833527807E-5
Sialkot,2026-02-08,4.060931322705592E-5
Hyderabad,2026-02-08,4.073116429146335E-5
Bahawalpur,2026-02-08,3.6618453360859644E-5
Sargodha,2026-02-08,4.318830489512159E-5
Sukkur,2026-02-08,3.416281111294311E-5
Larkana,2026-02-08,3.7397679531689125E-5
Lahore,2026-02-09,1.758642764367113E-4
Karachi,2026-02-09,3.5369010952263625E-5
Islamabad,2026-02-09,
Faisalabad,2026-02-09,1.0264284840456448E-4
Rawalpindi,2026-02-09,
Multan,2026-02-09,5.101608023286837E-5
Peshawar,2026-02-09,
Gujranwala,2026-02-09,1.0487641812017901E-4
Quetta,2026-02-09,1.8551380513967404E-5
Sialkot,2026-02-09,5.342913949657138E-5
Hyderabad,2026-02-09,3.589219747379012E-5
Bahawalpur,2026-02-09,3.039107408071718E-5
Sargodha,2026-02-09,7.370256821976012E-5
Sukkur,2026-02-09,3.798435846832336E-5
Larkana,2026-02-09,3.517513106293846E-5
Lahore,2026-02-10,-9.126021047886257E-6
Karachi,2026-02-10,5.730137337479984E-5
Islamabad,2026-02-10,
Faisalabad,2026-02-10,5.4589635566936023E-5
Rawalpindi,2026-02-10,
Multan,2026-02-10,3.3013496972025446E-5
Peshawar,2026-02-10,7.599548823035017E-5
Gujranwala,2026-02-10,
Quetta,2026-02-10,1.2160865526646699E-5
Sialkot,2026-02-10,3.0840983670330794E-5
Hyderabad,2026-02-10,2.3298498432521533E-5
Bahawalpur,2026-02-10,3.3322492481148165E-5
Sargodha,2026-02-10,
Sukkur,2026-02-10,2.6079108207193418E-5
Larkana,2026-02-10,2.511580264814219E-5
Lahore,2026-02-11,8.450876463737127E-5
Karachi,2026-02-11,6.593834599801192E-5
Islamabad,2026-02-11,8.960294410222163E-5
Faisalabad,2026-02-11,4.667008908562626E-5
Rawalpindi,2026-02-11,7.788856697353439E-5
Multan,2026-02-11,3.7503289733987267E-5
Peshawar,2026-02-11,3.6343408240642416E-5
Gujranwala,2026-02-11,3.7215294111532744E-5
Quetta,2026-02-11,2.1643572083843157E-5
Sialkot,2026-02-11,3.546419540946193E-5
Hyderabad,2026-02-11,2.4082391610451936E-5
Bahawalpur,2026-02-11,2.6226906860204175E-5
Sargodha,2026-02-11,2.4495742762073728E-5
Sukkur,2026-02-11,2.7638899917706386E-5
Larkana,2026-02-11,2.7551112095189706E-5
Lahore,2026-02-12,1.483140096449487E-4
Karachi,2026-02-12,1.2055296969573271E-4
Islamabad,2026-02-12,1.1959190168723215E-4
Faisalabad,2026-02-12,5.694040015127957E-5
Rawalpindi,2026-02-12,1.2354572893643595E-4
Multan,2026-02-12,5.0196222189570066E-5
Peshawar,2026-02-12,4.860237055995668E-5
Gujranwala,2026-02-12,5.073400170938143E-5
Quetta,2026-02-12,6.645395509275452E-6
Sialkot,2026-02-12,3.9299323217006156E-5
Hyderabad,2026-02-12,2.857792357577088E-5
Bahawalpur,2026-02-12,3.3525891065160075E-5
Sargodha,2026-02-12,1.5122995188477787E-5
Sukkur,2026-02-12,3.765268818204849E-5
Larkana,2026-02-12,3.645202577148668E-5
Lahore,2026-02-13,8.04699040945494E-5
Karachi,2026-02-13,1.2861034795569868E-4
Islamabad,2026-02-13,1.521911712402041E-4
Faisalabad,2026-02-13,4.424855087861043E-5
Rawalpindi,2026-02-13,1.349463253452806E-4
Multan,2026-02-13,4.20223916250777E-5
Peshawar,2026-02-13,6.532307880440663E-5
Gujranwala,2026-02-13,4.433542923916387E-5
Quetta,2026-02-13,1.865664351567511E-5
Sialkot,2026-02-13,3.690662597846667E-5
Hyderabad,2026-02-13,4.235968588764193E-5
Bahawalpur,2026-02-13,3.3002271345676776E-5
Sargodha,2026-02-13,3.17102989773767E-5
Sukkur,2026-02-13,4.318780239918005E-5
Larkana,2026-02-13,3.440682824205499E-5
Lahore,2026-02-14,1.282283569716019E-4
Karachi,2026-02-14,1.0842761967404279E-4
Islamabad,2026-02-14,9.178332520320066E-5
Faisalabad,2026-02-14,9.696017391168604E-5
Rawalpindi,2026-02-14,9.486014267568895E-5
Multan,2026-02-14,6.275602078152024E-5
Peshawar,2026-02-14,7.538936319183746E-5
Gujranwala,2026-02-14,5.529854652845535E-5
Quetta,2026-02-14,2.017030107565707E-5
Sialkot,2026-02-14,5.908746646348375E-5
Hyderabad,2026-02-14,6.486270880663466E-5
Bahawalpur,2026-02-14,4.301034843188244E-5
Sargodha,2026-02-14,4.5709829052458485E-5
Sukkur,2026-02-14,4.508174718537947E-5
Larkana,2026-02-14,4.032954047541165E-5
Lahore,2026-02-15,1.1675102052615568E-4
Karachi,2026-02-15,4.990940949103636E-5
Islamabad,2026-02-15,1.3498382295380732E-4
Faisalabad,2026-02-15,7.050511386030273E-5
Rawalpindi,2026-02-15,1.4064599958999807E-4
Multan,2026-02-15,5.736786759837314E-5
Peshawar,2026-02-15,7.586261699018868E-5
Gujranwala,2026-02-15,5.354750334274287E-5
Quetta,2026-02-15,2.584798829498861E-5
Sialkot,2026-02-15,4.6364773997676036E-5
Hyderabad,2026-02-15,4.356467369456573E-5
Bahawalpur,2026-02-15,4.440602898463662E-5
Sargodha,2026-02-15,5.0661623321542095E-5
Sukkur,2026-02-15,3.428988928178996E-5
Larkana,2026-02-15,3.0581963633938186E-5
Lahore,2026-02-16,1.823003709185771E-4
Karachi,2026-02-16,2.7532578822645023E-5
Islamabad,2026-02-16,1.979810838785396E-4
Faisalabad,2026-02-16,6.994099959989492E-5
Rawalpindi,2026-02-16,2.0640594448111162E-4
Multan,2026-02-16,5.259859724087906E-5
Peshawar,2026-02-16,8.921855076421273E-5
Gujranwala,2026-02-16,6.798913583710093E-5
Quetta,2026-02-16,
Sialkot,2026-02-16,4.787798104432304E-5
Hyderabad,2026-02-16,5.248712407107478E-5
Bahawalpur,2026-02-16,3.220128230173548E-5
Sargodha,2026-02-16,3.422929612706825E-5
Sukkur,2026-02-16,3.320421537442777E-5
Larkana,2026-02-16,3.172509076607645E-5
Lahore,2026-02-17,
Karachi,2026-02-17,8.534151260319029E-5
Islamabad,2026-02-17,1.3102974033804592E-4
Faisalabad,2026-02-17,
Rawalpindi,2026-02-17,1.1178065268050885E-4
Multan,2026-02-17,7.303034371213273E-5
Peshawar,2026-02-17,6.496416152306E-5
Gujranwala,2026-02-17,
Quetta,2026-02-17,5.654840120288621E-6
Sialkot,2026-02-17,6.59118683108224E-5
Hyderabad,2026-02-17,3.988386626152397E-5
Bahawalpur,2026-02-17,4.1902818325467745E-5
Sargodha,2026-02-17,
Sukkur,2026-02-17,3.361648818847005E-5
Larkana,2026-02-17,2.4534518424907535E-5
Lahore,2026-02-18,6.0472720897279093E-5
Karachi,2026-02-18,1.0849531461314285E-4
Islamabad,2026-02-18,8.957264333567171E-5
Faisalabad,2026-02-18,7.489605514806498E-5
Rawalpindi,2026-02-18,8.061380263422179E-5
Multan,2026-02-18,4.530012952094072E-5
Peshawar,2026-02-18,7.158195304357391E-5
Gujranwala,2026-02-18,6.737298609228258E-5
Quetta,2026-02-18,3.548286760666108E-5
Sialkot,2026-02-18,3.717853453782187E-5
Hyderabad,2026-02-18,5.270794814513462E-5
Bahawalpur,2026-02-18,3.245943988220758E-5
Sargodha,2026-02-18,4.7433984368796834E-5
Sukkur,2026-02-18,4.553854671294058E-5
Larkana,2026-02-18,4.6064530570895634E-5
Lahore,2026-02-19,9.012141762753996E-5
Karachi,2026-02-19,8.947188383371578E-5
Islamabad,2026-02-19,1.280241484516609E-4
Faisalabad,2026-02-19,1.1039154647548981E-4
Rawalpindi,2026-02-19,1.1716755716558575E-4
Multan,2026-02-19,6.688131247027573E-5
Peshawar,2026-02-19,7.572452373957411E-5
Gujranwala,2026-02-19,5.991884785145698E-5
Quetta,2026-02-19,4.017055721514812E-5
Sialkot,2026-02-19,4.2133475402713755E-5
Hyderabad,2026-02-19,4.8966266989473104E-5
Bahawalpur,2026-02-19,4.04661708106311E-5
Sargodha,2026-02-19,4.80855371214118E-5
Sukkur,2026-02-19,4.8966168463378764E-5
Larkana,2026-02-19,4.2288630163013675E-5
Lahore,2026-02-20,1.263276534818711E-4
Karachi,2026-02-20,7.966956653811945E-5
Islamabad,2026-02-20,1.3374166191852115E-4
Faisalabad,2026-02-20,5.952526169130244E-5
Rawalpindi,2026-02-20,1.1352048297824E-4
Multan,2026-02-20,6.20756001047906E-5
Peshawar,2026-02-20,6.686107249690625E-5
Gujranwala,2026-02-20,4.972881802208542E-5
Quetta,2026-02-20,3.2375140334113587E-5
Sialkot,2026-02-20,3.828125352034674E-5
Hyderabad,2026-02-20,4.079031260691186E-5
Bahawalpur,2026-02-20,3.760211110566597E-5
Sargodha,2026-02-20,4.2796893451881585E-5
Sukkur,2026-02-20,4.428173253320845E-5
Larkana,2026-02-20,4.038582429877934E-5
Lahore,2026-02-21,1.1249499764678658E-4
Karachi,2026-02-21,1.3994440747122332E-4
Islamabad,2026-02-21,1.290803769233855E-4
Faisalabad,2026-02-21,4.8909528761204576E-5
Rawalpindi,2026-02-21,1.4051638025870339E-4
Multan,2026-02-21,3.6264467573623195E-5
Peshawar,2026-02-21,6.329817637532843E-5
Gujranwala,2026-02-21,5.105176903181807E-5
Quetta,2026-02-21,2.133437767620666E-5
Sialkot,2026-02-21,4.1910549659492425E-5
Hyderabad,2026-02-21,4.827453725485082E-5
Bahawalpur,2026-02-21,2.725452665419682E-5
Sargodha,2026-02-21,3.6523773374710215E-5
Sukkur,2026-02-21,3.7682239251336695E-5
Larkana,2026-02-21,3.1185126370822044E-5
Lahore,2026-02-22,7.870950952476497E-5
Karachi,2026-02-22,3.34719678938865E-5
Islamabad,2026-02-22,8.949073545842247E-5
Faisalabad,2026-02-22,6.184047666202069E-5
Rawalpindi,2026-02-22,8.018141873353887E-5
Multan,2026-02-22,4.644871274423059E-5
Peshawar,2026-02-22,4.5299335759515115E-5
Gujranwala,2026-02-22,3.9102200053791444E-5
Quetta,2026-02-22,2.0982908476742452E-5
Sialkot,2026-02-22,3.711675375028176E-5
Hyderabad,2026-02-22,4.983141395379674E-5
Bahawalpur,2026-02-22,2.8083855093291766E-5
Sargodha,2026-02-22,4.682301634392868E-5
Sukkur,2026-02-22,3.73712598322073E-5
Larkana,2026-02-22,3.404944282013157E-5
Lahore,2026-02-23,8.19266132999852E-5
Karachi,2026-02-23,5.3995947142359226E-5
Islamabad,2026-02-23,1.0143219261533049E-4
Faisalabad,2026-02-23,6.463552916876783E-5
Rawalpindi,2026-02-23,7.740310046409779E-5
Multan,2026-02-23,5.517125558117032E-5
Peshawar,2026-02-23,5.041972495240317E-5
Gujranwala,2026-02-23,4.656948841858555E-5
Quetta,2026-02-23,3.0298776345644293E-5
Sialkot,2026-02-23,3.613331237956754E-5
Hyderabad,2026-02-23,4.513853353549152E-5
Bahawalpur,2026-02-23,3.190553087695392E-5
Sargodha,2026-02-23,3.854458839360152E-5
Sukkur,2026-02-23,4.5382448364415325E-5
Larkana,2026-02-23,4.2785906095104835E-5
Lahore,2026-02-24,9.936988326453754E-5
Karachi,2026-02-24,1.95792632897273E-4
Islamabad,2026-02-24,1.251606140888286E-4
Faisalabad,2026-02-24,6.257790995415607E-5
Rawalpindi,2026-02-24,1.059660560585223E-4
Multan,2026-02-24,6.141811458315267E-5
Peshawar,2026-02-24,5.848075602927707E-5
Gujranwala,2026-02-24,4.880294343731428E-5
Quetta,2026-02-24,2.6361754759969985E-5
Sialkot,2026-02-24,3.9069367983091896E-5
Hyderabad,2026-02-24,4.249485322537669E-5
Bahawalpur,2026-02-24,4.1099964756585974E-5
Sargodha,2026-02-24,3.8400806675652097E-5
Sukkur,2026-02-24,3.655267119458959E-5
Larkana,2026-02-24,3.782218326770959E-5
Lahore,2026-02-25,8.760402046955906E-5
Karachi,2026-02-25,1.383461914867386E-4
Islamabad,2026-02-25,1.0658050421662822E-4
Faisalabad,2026-02-25,7.355492683587585E-5
Rawalpindi,2026-02-25,9.755255658376762E-5
Multan,2026-02-25,5.750868961952836E-5
Peshawar,2026-02-25,5.3971474885925744E-5
Gujranwala,2026-02-25,4.987430388403893E-5
Quetta,2026-02-25,2.4256182666215446E-5
Sialkot,2026-02-25,4.5951094596264904E-5
Hyderabad,2026-02-25,3.168722215982545E-5
Bahawalpur,2026-02-25,3.7214250457421336E-5
Sargodha,2026-02-25,4.120841965566959E-5
Sukkur,2026-02-25,4.0999730762365636E-5
Larkana,2026-02-25,2.790123674010502E-5
Lahore,2026-02-26,8.45278385681876E-5
Karachi,2026-02-26,7.099778264951166E-5
Islamabad,2026-02-26,9.337954724170299E-5
Faisalabad,2026-02-26,5.763700578483685E-5
Rawalpindi,2026-02-26,8.836381992718665E-5
Multan,2026-02-26,4.092530513790129E-5
Peshawar,2026-02-26,3.653444193543919E-5
Gujranwala,2026-02-26,3.0481881480818745E-5
Quetta,2026-02-26,1.5356050085073523E-5
Sialkot,2026-02-26,3.381364464316004E-5
Hyderabad,2026-02-26,4.7143459416798494E-5
Bahawalpur,2026-02-26,2.9747185055545498E-5
Sargodha,2026-02-26,3.6361401808048015E-5
Sukkur,2026-02-26,2.4819383657221583E-5
Larkana,2026-02-26,1.851044951979731E-5
Lahore,2026-02-27,5.9948986577841906E-5
Karachi,2026-02-27,2.6908549906526365E-5
Islamabad,2026-02-27,7.24345738044389E-5
Faisalabad,2026-02-27,5.620798257094372E-5
Rawalpindi,2026-02-27,6.35214375502034E-5
Multan,2026-02-27,4.477449924461984E-5
Peshawar,2026-02-27,3.421310094145572E-5
Gujranwala,2026-02-27,
Quetta,2026-02-27,1.0742775055739762E-5
Sialkot,2026-02-27,2.1113672600101597E-5
Hyderabad,2026-02-27,4.375944200888679E-5
Bahawalpur,2026-02-27,2.8483760869435536E-5
Sargodha,2026-02-27,4.148480397383039E-5
Sukkur,2026-02-27,2.4827276549714367E-5
Larkana,2026-02-27,2.2578416383327563E-5
Lahore,2026-02-28,4.6491682043589296E-5
Karachi,2026-02-28,4.059187226714738E-5
Islamabad,2026-02-28,5.0006995343369976E-5
Faisalabad,2026-02-28,4.298847189330845E-5
Rawalpindi,2026-02-28,4.7330537825743755E-5
Multan,2026-02-28,2.810445690421367E-5
Peshawar,2026-02-28,3.755662784483092E-5
Gujranwala,2026-02-28,2.3600795897440677E-5
Quetta,2026-02-28,1.9849794688528927E-5
Sialkot,2026-02-28,1.781269937949793E-5
Hyderabad,2026-02-28,4.2485643155171235E-5
Bahawalpur,2026-02-28,2.342047274356196E-5
Sargodha,2026-02-28,2.6533116320632676E-5
Sukkur,2026-02-28,2.5727440123984302E-5
Larkana,2026-02-28,2.562140974806099E-5
Lahore,2026-03-01,5.922368688379852E-5
Karachi,2026-03-01,3.6856474120386066E-5
Islamabad,2026-03-01,6.572224441255377E-5
Faisalabad,2026-03-01,3.5420630539649346E-5
Rawalpindi,2026-03-01,5.9285290926567666E-5
Multan,2026-03-01,3.9415949570896876E-5
Peshawar,2026-03-01,4.6852557763268865E-5
Gujranwala,2026-03-01,2.397424075612429E-5
Quetta,2026-03-01,1.227225490964018E-5
Sialkot,2026-03-01,2.493693850371473E-5
Hyderabad,2026-03-01,2.9949508191968654E-5
Bahawalpur,2026-03-01,2.3584454372657642E-5
Sargodha,2026-03-01,3.0252595089950195E-5
Sukkur,2026-03-01,2.5268208660300663E-5
Larkana,2026-03-01,2.400117393678036E-5
Lahore,2026-03-02,9.70085086345794E-5
Karachi,2026-03-02,7.112607263311664E-5
Islamabad,2026-03-02,7.36818411628718E-5
Faisalabad,2026-03-02,6.14967719708228E-5
Rawalpindi,2026-03-02,6.92549048362007E-5
Multan,2026-03-02,3.811089590740845E-5
Peshawar,2026-03-02,5.8792912807636595E-5
Gujranwala,2026-03-02,5.097743997122056E-5
Quetta,2026-03-02,2.741666479149937E-5
Sialkot,2026-03-02,5.187998247446198E-5
Hyderabad,2026-03-02,3.232143594586492E-5
Bahawalpur,2026-03-02,3.53405503628714E-5
Sargodha,2026-03-02,5.1204726084207915E-5
Sukkur,2026-03-02,2.3127184682040633E-5
Larkana,2026-03-02,1.8448566937391215E-5
Lahore,2026-03-03,7.500853130192997E-5
Karachi,2026-03-03,6.138174291839876E-5
Islamabad,2026-03-03,1.0407699944543957E-4
Faisalabad,2026-03-03,4.380946617434667E-5
Rawalpindi,2026-03-03,8.98002395994712E-5
Multan,2026-03-03,4.605197491672378E-5
Peshawar,2026-03-03,5.939775047306865E-5
Gujranwala,2026-03-03,4.064147942792099E-5
Quetta,2026-03-03,1.7526472304344592E-5
Sialkot,2026-03-03,4.5997513627289206E-5
Hyderabad,2026-03-03,2.697726667781031E-5
Bahawalpur,2026-03-03,3.125980413928742E-5
Sargodha,2026-03-03,3.656610738537773E-5
Sukkur,2026-03-03,2.2273534421523746E-5
Larkana,2026-03-03,1.57192789885751E-5
Lahore,2026-03-04,9.212863225137786E-5
Karachi,2026-03-04,3.249973193199412E-5
Islamabad,2026-03-04,1.0467200756799176E-4
Faisalabad,2026-03-04,5.172889855719289E-5
Rawalpindi,2026-03-04,1.179048073067252E-4
Multan,2026-03-04,4.258274344782987E-5
Peshawar,2026-03-04,5.2878719661484876E-5
Gujranwala,2026-03-04,3.7257459900636026E-5
Quetta,2026-03-04,2.0926185839051514E-5
Sialkot,2026-03-04,2.8183115889931967E-5
Hyderabad,2026-03-04,5.908345420500347E-5
Bahawalpur,2026-03-04,2.2810758181598443E-5
Sargodha,2026-03-04,3.378594163609476E-5
Sukkur,2026-03-04,2.7276613805518217E-5
Larkana,2026-03-04,2.169339278630469E-5
Lahore,2026-03-05,6.3117135671006E-5
Karachi,2026-03-05,3.0051869495406285E-5
Islamabad,2026-03-05,7.450913216320711E-5
Faisalabad,2026-03-05,4.389877853471797E-5
Rawalpindi,2026-03-05,7.122794086483105E-5
Multan,2026-03-05,4.894657563701362E-5
Peshawar,2026-03-05,4.1978526126009916E-5
Gujranwala,2026-03-05,3.3127757525136704E-5
Quetta,2026-03-05,2.242062087153038E-5
Sialkot,2026-03-05,3.2728594429695566E-5
Hyderabad,2026-03-05,2.407729472508028E-5
Bahawalpur,2026-03-05,3.049802904485523E-5
Sargodha,2026-03-05,3.681433906944675E-5
Sukkur,2026-03-05,3.082563348161775E-5
Larkana,2026-03-05,2.255456557425616E-5
Lahore,2026-03-06,6.154042916638456E-5
Karachi,2026-03-06,2.9592300035817972E-5
Islamabad,2026-03-06,7.321385226908818E-5
Faisalabad,2026-03-06,3.430759543940077E-5
Rawalpindi,2026-03-06,6.2595051197645E-5
Multan,2026-03-06,3.8844573710446496E-5
Peshawar,2026-03-06,4.325018239965401E-5
Gujranwala,2026-03-06,3.084786626948082E-5
Quetta,2026-03-06,1.2266116669191956E-5
Sialkot,2026-03-06,2.2318309318066744E-5
Hyderabad,2026-03-06,2.8196821458527752E-5
Bahawalpur,2026-03-06,2.310020141365698E-5
Sargodha,2026-03-06,4.485225592885624E-5
Sukkur,2026-03-06,3.260082047158153E-5
Larkana,2026-03-06,2.512938493233174E-5
Lahore,2026-03-07,5.410187438429348E-5
Karachi,2026-03-07,4.9651797676608695E-5
Islamabad,2026-03-07,
Faisalabad,2026-03-07,5.524299434728319E-5
Rawalpindi,2026-03-07,
Multan,2026-03-07,6.275216431858136E-5
Peshawar,2026-03-07,6.421972571549001E-5
Gujranwala,2026-03-07,5.6979875557478994E-5
Quetta,2026-03-07,1.0928753192162329E-5
Sialkot,2026-03-07,3.4276022772721034E-5
Hyderabad,2026-03-07,4.231036446093216E-5
Bahawalpur,2026-03-07,3.333608146887422E-5
Sargodha,2026-03-07,3.869009860858295E-5
Sukkur,2026-03-07,3.206021802891158E-5
Larkana,2026-03-07,3.1916797745576714E-5
Lahore,2026-03-08,8.338543246250521E-5
Karachi,2026-03-08,3.3898032120438755E-5
Islamabad,2026-03-08,5.9570499184883276E-5
Faisalabad,2026-03-08,6.70562867657015E-5
Rawalpindi,2026-03-08,5.3833996428498656E-5
Multan,2026-03-08,5.010579276906582E-5
Peshawar,2026-03-08,2.842263552147717E-5
Gujranwala,2026-03-08,3.05245109569333E-5
Quetta,2026-03-08,1.1785102673360555E-5
Sialkot,2026-03-08,2.7088316911653443E-5
Hyderabad,2026-03-08,5.685370064566096E-5
Bahawalpur,2026-03-08,3.741745195527459E-5
Sargodha,2026-03-08,2.6389648528866163E-5
Sukkur,2026-03-08,3.852012903404267E-5
Larkana,2026-03-08,3.617485196546244E-5
Lahore,2026-03-09,8.154001755158083E-5
Karachi,2026-03-09,3.696149880587562E-5
Islamabad,2026-03-09,1.0750906151427026E-4
Faisalabad,2026-03-09,4.3823225965959584E-5
Rawalpindi,2026-03-09,1.3503676131072228E-4
Multan,2026-03-09,1.0996934394225491E-5
Peshawar,2026-03-09,4.3786094074402474E-5
Gujranwala,2026-03-09,2.3140958239552128E-5
Quetta,2026-03-09,6.931272974092609E-6
Sialkot,2026-03-09,2.1663103781717658E-5
Hyderabad,2026-03-09,4.459646989444337E-5
Bahawalpur,2026-03-09,2.1425425362697768E-5
Sargodha,2026-03-09,3.7998196833764536E-5
Sukkur,2026-03-09,3.210579709317727E-5
Larkana,2026-03-09,2.4205950100480898E-5
Lahore,2026-03-10,6.0652789088663736E-5
Karachi,2026-03-10,3.1175907756353605E-5
Islamabad,2026-03-10,
Faisalabad,2026-03-10,4.7363693189035734E-5
Rawalpindi,2026-03-10,
Multan,2026-03-10,4.1384936224992696E-5
Peshawar,2026-03-10,
Gujranwala,2026-03-10,
Quetta,2026-03-10,4.270047118918572E-6
Sialkot,2026-03-10,
Hyderabad,2026-03-10,4.593757181753791E-5
Bahawalpur,2026-03-10,2.9376088347461133E-5
Sargodha,2026-03-10,
Sukkur,2026-03-10,2.624379416030814E-5
Larkana,2026-03-10,2.247595626083195E-5
Lahore,2026-03-11,6.964459585900457E-5
Karachi,2026-03-11,3.571851140454289E-5
Islamabad,2026-03-11,
Faisalabad,2026-03-11,4.732030345416756E-5
Rawalpindi,2026-03-11,
Multan,2026-03-11,3.334708724751775E-5
Peshawar,2026-03-11,
Gujranwala,2026-03-11,4.2383179473830834E-5
Quetta,2026-03-11,1.5899726367897052E-5
Sialkot,2026-03-11,
Hyderabad,2026-03-11,3.379106025096856E-5
Bahawalpur,2026-03-11,2.6910051089020613E-5
Sargodha,2026-03-11,5.8636461220511076E-5
Sukkur,2026-03-11,2.8655318120731698E-5
Larkana,2026-03-11,2.5177851519383494E-5
Lahore,2026-03-12,3.155817900765616E-5
Karachi,2026-03-12,8.072392732965995E-5
Islamabad,2026-03-12,3.4803511615087466E-5
Faisalabad,2026-03-12,4.4775802901731846E-5
Rawalpindi,2026-03-12,3.3558878574036215E-5
Multan,2026-03-12,3.415252920569693E-5
Peshawar,2026-03-12,2.9729688558166928E-5
Gujranwala,2026-03-12,2.886048813479271E-5
Quetta,2026-03-12,9.835956928098894E-6
Sialkot,2026-03-12,1.5157607824534022E-5
Hyderabad,2026-03-12,4.374574239646353E-5
Bahawalpur,2026-03-12,3.252452950014527E-5
Sargodha,2026-03-12,2.162043910612079E-5
Sukkur,2026-03-12,2.6001109673771676E-5
Larkana,2026-03-12,2.7273010822981076E-5
Lahore,2026-03-13,4.2065978486836726E-5
Karachi,2026-03-13,1.1551513735632741E-4
Islamabad,2026-03-13,6.0720362894606083E-5
Faisalabad,2026-03-13,4.1692909049575585E-5
Rawalpindi,2026-03-13,5.253823235659679E-5
Multan,2026-03-13,3.5413820945814246E-5
Peshawar,2026-03-13,3.247381627539649E-5
Gujranwala,2026-03-13,7.130711794865567E-6
Quetta,2026-03-13,1.2149866003632496E-5
Sialkot,2026-03-13,1.450442484351976E-5
Hyderabad,2026-03-13,4.595913475054223E-5
Bahawalpur,2026-03-13,3.587423506339954E-5
Sargodha,2026-03-13,1.3016846443018563E-5
Sukkur,2026-03-13,3.5840751452115725E-5
Larkana,2026-03-13,2.3331861436494265E-5
Lahore,2026-03-14,6.91863837562772E-5
Karachi,2026-03-14,4.2167877929589925E-5
Islamabad,2026-03-14,8.01965989602192E-5
Faisalabad,2026-03-14,4.482778034047175E-5
Rawalpindi,2026-03-14,8.004829225340181E-5
Multan,2026-03-14,3.586486481901856E-5
Peshawar,2026-03-14,3.422991145738624E-5
Gujranwala,2026-03-14,2.4543047854357814E-5
Quetta,2026-03-14,1.2690273522407386E-5
Sialkot,2026-03-14,1.6163019344993988E-5
Hyderabad,2026-03-14,3.878345176919993E-5
Bahawalpur,2026-03-14,2.4108352488728103E-5
Sargodha,2026-03-14,2.557969029183791E-5
Sukkur,2026-03-14,2.8952742479710208E-5
Larkana,2026-03-14,2.32907060696586E-5
Lahore,2026-03-15,
Karachi,2026-03-15,5.464641639352816E-5
Islamabad,2026-03-15,
Faisalabad,2026-03-15,
Rawalpindi,2026-03-15,
Multan,2026-03-15,2.970386048715805E-5
Peshawar,2026-03-15,
Gujranwala,2026-03-15,
Quetta,2026-03-15,1.9319568169159657E-6
Sialkot,2026-03-15,
Hyderabad,2026-03-15,3.088197320515078E-5
Bahawalpur,2026-03-15,2.2315367525778046E-5
